,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,AMR,BCUTw-1h,BCUTc-1h,BCUTp-1h,SCH-6,SCH-7,VCH-6,VC-3,SPC-4,minHBd,minHBa,maxHBd,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_Shape_P,ETA_BetaP,MDEC-23,MLFER_BH,nRing
11,8.53107263999999,18,2,0.116439211406854,-0.0268895001626473,-0.00121193129977435,0.0216502661568423,26.5489380710818,6,2.00409659124213,0.511485683458724,0.280430051650289,0.40949074074074,1.70243438733518,9.97205141933316,0.155381944444444,-0.12449074074074,9.17848901654488,0.48667,0.44925,0.32877,0.04,1.00209,0.25941,0.534883720930232,0,8.79197601219577,1.089,7,4.378,110.8989,15.995926221167,0.110843655445793,13.7076574458184,0.680518023269134,1.30007389568117,0.325020499307318,1.09097627299262,4.82408017776622,0.473131613756613,9.93287530444276,0.480937736205593,0.08515,0.03417,0.05479,1.42,33.197541352771,0.854,5
1868,2.39878144,12,2,0.488150712414124,-0.0831244884262311,0.0520480558988789,0.0761135790815593,38.7709428126775,6,2.07299934297244,0.282360161368812,0.338820972605335,0.445325185151348,1.81651286695461,12.5035942781119,-0.329880648827483,-0.252307403995925,13.0429044525757,0.47864,0.44433,0.31637,0.02857,0.85836,0.31238,0.402777777777777,2,10.8280793655699,0.546,6,4.56,144.7342,18.9984086066595,0.09159015937062,13.2928001376204,0.40137471507731,0.559885210169741,0.199295107514562,1.15266340181241,4.61240428541377,0.43189591404351,2.29454866788664,0.43189591404351,0.04406,0.01385,0.0668,1.08571,40.670244828858,1.965,5
397,0.00168921000000006,20,3,0.395180345198979,0.0346861040356507,-0.0798821945841084,0.0170964539854245,31.1711207476258,2,1.5161824628322,0.274971652376843,0.161533446712018,0.457570389266817,1.58745829950635,9.92116570084824,-0.0955787037037039,-1.24350078355379,4.265509483868,0.48333,0.44667,0.37618,0.04545,1.06456,0.21054,0.625,2,9.48780080746098,1.089,5,1.217,91.7122,31.9720721022868,0.22451102920458,11.2596949882933,0.40137471507731,0.704534224244997,0.130252587716625,0.602728260061851,3.38906314468138,0.527038165574871,-1.24350078355379,0.609720330625363,0.12674,0.04609,0.0627,1.61364,18.297546730983,1.44899999999999,4
615,10.60088481,18,2,0.329116365574732,-0.0582269358978722,0.129224004017946,-0.0767574385371864,40.0366714108083,5,1.64824144488967,0.224513414017739,0.290911273112717,0.418128767189862,1.7771022309617,9.86680516503682,-0.157018941280981,-0.57296681460967,13.6477424388613,0.49687,0.43913,0.24528,0.03125,0.9512,0.33433,0.307692307692307,1,7.3520743525686,0.546,3,5.75499999999999,149.333,31.9726783795077,0.0767974185486639,13.2790922644481,0.268728739282632,0.297409508396028,0.0876305705105347,0.859693094659126,3.33881636808753,0.491040656325319,-0.57296681460967,0.491040656325319,0.0543,0.0142,0.1153,1.21875,34.4070409959847,1.57399999999999,3
1330,1.69338169,12,3,0.544631212614131,0.126720201977308,-0.0926061041160385,0.0352858238333568,34.1711207476258,1,1.43850504885587,0.0833333333333333,0.0677760642569447,0.515173516728212,1.90233154051335,11.870351647444,0.0467633487217064,-1.77808326468163,6.51597158198735,0.48533,0.44085,0.28846,0.06,0.9454,0.24068,0.441860465116279,3,5.32861368520591,0.197,3,2.481,108.481,31.9725729003595,0.338912741575019,12.2340871671907,0.398974475019558,0.498464966447777,0.15726753587048,0.660122935295346,2.92850254488822,0.395481111426051,-1.77808326468163,0.395481111426051,0.07635,0.02056,0.10989,1.35,18.2963923232502,1.84199999999999,3
1271,0.194745689999999,16,3,0.576956101371913,-0.0387255766525632,0.133604281059347,-0.0468481371484063,32.5311010489022,1,1.32853285321782,0.40950051340742,-0.0755236415553872,0.509329435962733,1.5692759849578,12.5576369992441,0.0808870595861036,-1.72430587049634,4.69825512749679,0.47971,0.44603,0.35347,0.02174,0.99778,0.15569,0.588235294117647,4,6.79530116665493,0.003,5,1.75599999999999,94.2844999999999,31.9720721578715,0.266612721439626,11.7118524597762,0.59105324632026,0.932569237919988,0.225883004501425,0.64607919242565,3.7364505247451,0.0,-1.72430587049634,0.0,0.11123,0.0,0.07553,1.52174,13.4239322581218,1.18299999999999,4
874,0.230016159999998,15,1,0.167730534248108,-0.0812409202765122,0.0217316265935931,0.0118154217815516,31.2073795459426,2,1.37707012989863,0.360927581500651,0.299246257259191,0.428510767475714,1.7379544595616,9.51971132553113,-0.08602450239355,0.299246257259191,8.75309636814336,0.49307,0.44667,0.35953,0.04545,0.8623,0.17686,0.512820512820512,2,7.79339492314661,0.546,5,3.315,89.6661999999999,34.9688536129724,0.107935033551589,11.5010370697657,0.426346367454153,0.804904916173208,0.170251274890283,0.692339004576556,3.52386546145867,0.564451800003748,0.829072203870116,0.564451800003748,0.07085,0.02184,0.09658,1.35227,22.6712903430148,0.731,4
598,0.0340033599999992,0,2,0.171131884135302,-0.0426712888365823,0.014849474959626,0.0209169594355259,24.5489380710818,1,2.22606535332623,0.986404837013492,1.45610969387755,0.0,0.0,10.5277998236331,-0.0257401502267574,-0.175130871021248,7.80000354691567,0.48551,0.44603,0.26866,0.0,0.33591,0.40421,0.320754716981132,2,5.02609772455282,0.774999999999999,10,3.645,88.2688,15.9959252092661,0.0858337572939266,13.2778576941502,0.428855364161831,0.943023408324841,0.360803470102117,1.86046143414817,6.28673129531531,0.217674988977072,10.1272263951877,0.438547099395313,0.02059,0.03733,0.14925,0.71739,22.5675746959816,0.859999999999999,4
1436,6.28655329,16,3,0.317552111438657,0.0563885525211047,0.0013521252916081,-0.0505803331547351,66.5814978979382,3,1.36557851569508,0.337673112362228,-0.38527924750147,0.494578189300411,1.61156114284811,12.1883569538926,-0.0446168745275892,-0.38527924750147,6.58745592854798,0.51587,0.44237,0.32308,0.07143,1.00625,0.26618,0.5625,1,6.80707941458875,0.546,4,2.325,93.6475999999999,78.91851820471,0.29833191017744,9.99211201095333,0.219416096821287,0.422392224939024,0.0758903002102465,0.720139690187064,3.26224580929796,0.524273565423006,5.47761432350718,0.524273565423006,0.11215,0.0233,0.18461,1.5,20.7883334001088,0.831,3
512,5.74512960999999,16,1,0.0549916452465752,-0.00919596573312701,-0.000678229201328362,-3.88748012678951e-05,17.7744690355409,4,0.955341801261479,0.166666666666666,0.310149176954732,0.456198347107438,1.71935185185185,9.41657810193254,0.26171875,0.310149176954732,7.85604762125611,0.4902,0.44468,0.3,0.02941,0.91464,0.08753,0.551724137931034,0,3.87917613986834,0.546,4,3.92399999999999,79.2738999999999,15.9949186597251,0.115153755467264,10.0698735382092,0.23814483610392,0.35870074663865,0.080187537387448,0.407868932583326,2.19153063906426,0.58367492859173,9.41657810193254,0.58367492859173,0.09277,0.02473,0.04,1.54412,19.5786801498731,0.575,3
1321,0.00169743999999982,10,4,0.571136094156201,-0.00661049705020872,0.0777251673733609,-0.115768159502422,26.4578564434402,2,1.41104848511997,0.456398803927462,-0.433010545267489,0.522747176108554,1.61044416976054,12.4832947094892,0.0383077050264547,-0.433010545267489,5.48738275760896,0.46667,0.44154,0.37267,0.0,0.88335,0.30065,0.333333333333333,4,11.7549250040238,0.374,4,2.004,91.0986,15.997934786158,0.304785314308456,10.1824119201785,0.363733706901585,0.700403880754194,0.143361939317756,0.664602747005071,3.67913745911483,0.392992488662131,3.08981363378684,0.392992488662131,0.058,0.02295,0.15528,1.23913,15.6416250661141,1.187,3
1927,5.861241,18,3,0.437670399405318,-0.0723545874631932,0.144159383710686,-0.113557702298733,36.6833874078993,5,2.25957006930063,0.497567820445716,0.242295889943114,0.45870218411837,1.67649481223976,10.0529473954473,-0.399195109066695,-0.237496290118945,13.2064815317777,0.48235,0.44468,0.35976,0.02941,0.95172,0.42287,0.44776119402985,1,13.3361443273777,0.546,6,4.587,147.2627,15.9969388720061,0.115998090553204,12.3041182187429,0.484690220797662,0.667485783953517,0.242632165810711,1.30967282199085,5.33762100508025,0.471361100139154,2.51770948464581,0.471361100139154,0.05593,0.0137,0.11179,1.22059,36.4230217415604,1.71299999999999,5
1555,1.13912928999999,18,9,0.894002625334735,0.039970765141987,-0.15040872848798,0.0814653777109215,56.457954659595,4,3.61872456350748,0.699546074361006,-0.815462815399293,0.52323229015358,1.3701579488596,13.5643675116295,-0.423683899893472,-6.0941656231755,6.97551739457654,0.47054,0.44215,0.32125,0.04651,1.16666,0.79505,0.355263157894736,7,16.0255693063595,1.33499999999999,6,1.803,160.2938,31.9720732267087,0.27866688165975,12.7591569446642,0.646222873749741,1.25605099368389,0.28462783473551,1.24299607877156,6.84528472239949,0.384762281218334,2.87718044090194,0.675710366425931,0.06789,0.04902,0.11532,1.24419,41.3532935553504,2.283,5
1674,1.60351569,21,3,0.609230668788283,-0.0525697560528026,0.142557356984965,-0.0808953919542622,39.0433677091758,4,1.89909688413117,0.354745037871115,0.857971228766404,0.463485581828384,2.02121855315403,6.05448406600275,-0.199520468281394,0.740307723998651,15.9572961627888,0.48056,0.444,0.30636,0.04167,0.99587,0.25753,0.430555555555555,2,10.1080651306872,0.003,6,4.258,154.7887,15.9987201074947,0.0806673086654214,11.9898668324494,0.574039951461559,0.908481784594648,0.252634129448568,0.960099638798639,4.92866043840326,0.0,2.40092833684627,0.0,0.05284,0.0,0.08671,1.26389,32.1106035104179,1.96699999999999,5
408,1.07246735999999,15,3,0.225743948495675,-0.0733713727664289,-0.0201053260824425,0.0107173601713782,63.9414781992147,2,1.36557851569508,0.358304985710176,0.156996123895374,0.536921939300411,1.54149986615016,9.57244149974804,0.191049225245653,0.0400289191465339,4.24923770542888,0.51296,0.444,0.37906,0.08333,0.94264,0.26618,0.576923076923076,0,7.37626839410043,0.979,4,2.298,77.7665,78.9185181601718,0.135216313596547,10.4188910702695,0.327721082531464,0.623447682990773,0.0858757228818962,0.692888057962114,3.26151799561154,0.565992299697657,5.20096678949357,0.619080451625094,0.12778,0.05537,0.21661,1.54167,15.6880356771946,0.927999999999999,3
1726,10.86625296,21,5,0.538955340688171,-0.0745896427729137,0.00515818507223325,0.104018340074681,50.7130481240035,5,2.74372752887989,0.479004783160562,-1.00786307467584,0.441225189664343,1.62061363803108,13.7586054245141,-0.327537210643288,-1.97621736121184,8.11982539401065,0.49134,0.44194,0.40088,0.04545,1.20005,0.69083,0.442307692307692,3,18.8728950278002,1.134,5,3.576,143.943599999999,34.9688544125687,0.283472342032536,13.1825007000792,0.418957858462184,0.86109040230694,0.230578997206651,1.33576468511306,5.43902541102547,0.480742102174391,-1.97621736121184,0.707232038379762,0.10283,0.03114,0.18796,1.41667,30.7016430758861,1.47199999999999,4
1963,7.32297720999998,24,7,0.60665691325703,0.0619964312005414,-0.266741216365509,0.210305203766842,95.807127078552,6,3.79370590563493,0.581694944163248,-0.0205828138658212,0.471408762219877,1.2718058594645,13.6546375842012,-0.435021430948048,-5.87049099060215,9.10346865707755,0.5,0.44513,0.34146,0.06098,1.2372,0.75625,0.53030303030303,3,17.6343949830175,1.632,7,3.562,173.5344,78.9183377111728,0.27850447844461,12.8191788949152,0.714264255493718,1.44024627960431,0.308684095951744,1.63635845714489,7.00835102897954,0.50261834290715,5.74738436677816,0.527018106684042,0.09974,0.03675,0.14634,1.39024,46.6827991425595,2.03299999999999,6
1255,1.10313008999999,10,3,0.589658812903717,0.110529339720852,-0.15667897467448,-0.167356430190438,42.0188343886287,1,1.68348112469569,0.321401266872592,-0.357764696672975,0.518829365656913,1.68443476665691,12.3537436979306,-0.096638335117998,-1.5153610384176,3.68122501607313,0.49103,0.44444,0.34465,0.01923,0.92914,0.27869,0.55,5,7.50361096499821,0.003,5,2.507,106.1345,31.9730735275526,0.282338762658413,11.1452146404213,0.505727979488793,0.746714928353909,0.202892319326674,0.835549966369208,4.01034451322446,0.491195293027679,-1.5153610384176,0.491195293027679,0.07417,0.02113,0.09661,1.35577,13.5786265120419,2.069,4
750,5.29736255999999,12,2,0.202998207124705,-0.0643251346353665,0.0301375693056787,-0.0085631601568965,66.8070288623972,4,1.78451692202749,0.615663267264174,0.31555597547661,0.404868682812631,1.74747396489459,12.3381864134542,0.147551492819349,-0.0572453703703703,6.39491489970448,0.52273,0.44667,0.30435,0.02273,0.80192,0.29821,0.513513513513513,1,8.40607313719596,0.546,7,3.348,98.4716,78.9185182187589,0.176520175123798,13.9127259559634,0.441120964221656,0.897018027431343,0.213856486303355,1.13904039430882,4.73108268111868,0.492390085663895,9.83396404163517,0.492390085663895,0.07716,0.02055,0.17391,1.29545,23.790094097071,0.826,4
1474,0.779865610000001,6,3,0.418030826748098,0.03708463919789,0.0119574352965137,-0.0055276930367923,26.3234071066228,2,2.14224217764977,0.671073223845514,-0.120293253514788,0.372245960884353,2.11639853818019,11.4891467371154,-0.220725859788359,-0.120293253514788,9.64053016457324,0.47917,0.44545,0.34783,0.02083,0.54226,0.38902,0.326923076923076,2,8.70596819963806,0.003,10,4.533,94.3420999999999,15.9969305038732,0.301927020285374,11.7182289174845,0.421006445695561,0.870301887044887,0.338227562052039,1.4846545655717,5.18448335427074,0.0,5.40424521877017,0.0,0.02367,0.0,0.15942,0.94792,24.137934597136,0.756,4
758,0.22953681,6,2,0.177732675689883,-0.0306049956999001,0.00633715186935175,-0.00569724724512416,24.5489380710818,4,1.66922403068669,0.387171414038159,0.342660357352817,0.424552862811791,1.77604828042328,12.6282863284202,0.0789583333333333,0.141985544217686,8.33428347205152,0.48551,0.44154,0.26866,0.02174,0.59512,0.30471,0.254901960784313,1,6.63197570786509,0.546,6,4.997,93.1562,15.9959252119336,0.159052288076989,12.925556658656,0.34788770397224,0.828923332164467,0.190934384436296,1.02360028210832,4.02256210312261,0.468886622161107,9.86628166391288,0.468886622161107,0.02854,0.01944,0.14925,0.97826,23.2784520194365,0.796,3
1228,0.0462249999999998,12,5,0.879629867634135,0.295974487164536,-0.181038697154755,0.0755965682678806,41.0800391199841,3,1.80681094939541,0.522585730403683,-0.162865950776477,0.539667631505346,1.68447581076864,13.113225025551,0.0928098519288058,-0.162865950776477,6.01298151338274,0.47333,0.44286,0.34507,0.0,1.01938,0.35118,0.392156862745098,6,9.43116931112972,0.472,6,0.909,118.387,31.972072534391,0.241299889234683,11.6009763794119,0.348110351317272,0.623928049682181,0.096108638163831,0.776035324673503,4.66841369382169,0.358973622819447,1.74918291062726,0.407492128137784,0.06461,0.03604,0.14084,1.225,22.4437393248128,2.617,4
384,1.87744803999999,15,3,0.306442828856533,0.0193515919511007,-0.0350635537125613,0.00370878913909805,22.6833874078993,2,1.38009969934424,0.219416096821287,0.149218631897203,0.583632330246913,1.56522376543209,9.70531494079113,-0.0557638888888889,0.149218631897203,5.67610556230596,0.47,0.44286,0.37234,0.05,0.99909,0.24501,0.454545454545454,1,7.2492927710586,1.089,4,2.322,84.9377,16.0009728516127,0.224475219607235,9.7987182624436,0.318041381743977,0.61191352693553,0.0846090412578612,0.476962170370189,2.93928470922316,0.555246362433862,5.77754440665155,0.618549149113272,0.10133,0.04864,0.12411,1.5,17.9115935972064,1.05399999999999,3
80,6.65020943999999,18,2,0.337140710242022,0.0750230360392147,-0.0136283974111444,0.0084777939044466,32.2688986736348,4,1.94511151164261,0.518062421764328,-0.0286034089844859,0.438343503451676,1.7717516497431,11.7841868305471,-0.143294949924414,-0.0286034089844859,11.8941003669374,0.48222,0.44286,0.3318,0.01667,1.06878,0.38918,0.392857142857142,3,7.22580555219468,0.546,5,2.554,133.4585,15.9959298076484,0.22603709808115,12.5043550899044,0.308992343248831,0.464118716914389,0.116183915167386,0.95906493495293,4.65118312075061,0.477729594672495,1.55386570169849,0.477729594672495,0.06736,0.01541,0.11521,1.33333,32.8311166706887,1.578,4
1521,26.85001489,18,5,0.863048694273875,0.284336538830801,-0.00141633211506814,-0.0460573435680047,42.3784775948326,6,3.53359312975534,0.303080834149578,-1.05291563598477,0.525126344614981,1.14366409104733,12.9188631248165,-0.0706104183407092,-4.81897734287875,11.2003661227666,0.45658,0.44167,0.32209,0.01471,1.23127,0.72157,0.450980392156862,3,11.718690972242,0.591,5,4.825,131.3031,19.0004194558083,0.527618822660727,12.2859927982113,0.295360921162651,0.499702411331988,0.096091092410329,0.856284119757818,4.75936988143312,0.713080383817255,3.92091121260621,0.713080383817255,0.12277,0.01746,0.11963,1.33824,36.5564942869638,1.107,4
461,4.08888841,16,2,0.285573205907081,-0.0914040191087266,-0.00548938184679904,-0.029271446348781,33.2659762570159,4,1.74075799162118,0.613624658639351,-0.859159354985706,0.534782966427311,0.76892653986606,13.9010467212719,0.30656442075001,-0.859159354985706,7.48110659376852,0.47392,0.44237,0.45215,0.11905,1.08655,0.44482,0.533333333333333,0,11.1811699401033,1.098,4,2.753,85.8511999999999,34.9688536086208,0.153846508659647,10.3553357163641,0.179152492855088,0.515100155428903,0.065722927882901,0.69094930133411,4.49286932978987,0.528763950120146,0.489718279581895,0.650264865856045,0.14896,0.0532,0.19617,1.4881,21.9473266551807,0.689,3
1684,4.33680625,21,3,0.417222722316267,-0.0896487098454464,0.130985218307634,-0.069578957687695,38.0433677091758,4,2.66682414777962,0.626910564847023,0.242783754093804,0.464378858024691,1.70842170552064,10.0885190733287,-0.223648659992004,0.242783754093804,14.3734501361429,0.48,0.44141,0.375,0.04286,1.00422,0.67399,0.309859154929577,2,10.9056612734159,1.089,5,4.518,156.9441,15.9969404010416,0.0830930307922879,11.9123566131549,0.471977878845593,0.880649628491907,0.173577187944358,1.43678122563552,5.8124355153872,0.458082660222882,2.2733152808491,0.51490378609435,0.05293,0.02641,0.18849,1.25714,33.4321422306042,2.195,4
569,0.878343840000001,16,2,0.282652047482774,-0.0175392046367768,0.0089319465536984,-0.115145396088062,22.2688986736348,3,1.38009969934424,0.219416096821287,0.104799467741387,0.559634826152683,1.52925411522633,9.50211070064695,0.0566298185941042,0.104799467741387,5.02922449312557,0.47333,0.44286,0.36972,0.05,1.07232,0.24501,0.533333333333333,2,6.93568258292455,1.089,4,0.712,83.8352,15.9959247218426,0.153341470287784,10.1250368237871,0.206930270632866,0.436809615160904,0.0679714696032097,0.505841544004306,3.04718380959016,0.58367492859173,9.30610294260546,0.611514631602564,0.11481,0.04697,0.11268,1.6125,21.4380088470534,1.301,3
457,0.23088025,15,4,0.365614267576443,-0.0599840724099096,-0.140890678624256,0.166472528549789,23.0978761421637,2,1.43361989743906,0.275783423063208,-0.262448034769462,0.501388888888888,1.14471182917611,12.1213879440665,-0.010733772675737,-0.262448034769462,4.65728532180572,0.46667,0.44286,0.375,0.05,1.00476,0.28301,0.53125,1,6.70943062666162,0.874,4,1.708,83.1707,15.997930766619,0.178971636386834,9.34359406034275,0.355498860309242,0.573063925979895,0.106688063199334,0.509015120749735,3.06240612226416,0.552112859032502,5.5719209026203,0.627152507410218,0.10525,0.0503,0.10714,1.4875,18.7556174183783,0.769999999999999,3
165,0.122570009999999,12,3,0.338188070041714,-0.126965873056225,0.0344947052591598,0.0422611839783781,23.6833874078993,1,1.38009969934424,0.219416096821287,0.173409161618938,0.529712773998488,1.59235596707818,9.56160561435318,-0.204333900226757,-0.144589947089947,5.68496487651349,0.47143,0.44237,0.35354,0.04762,0.88624,0.24501,0.421052631578947,1,6.90097224887662,1.089,4,2.381,85.8248,15.9969289910518,0.108092353127339,10.6658390713272,0.206930270632866,0.445638427527454,0.0650101959113804,0.503762875139112,2.99836827312125,0.572240530758523,5.99714876228269,0.586333501280065,0.07011,0.04596,0.11784,1.30952,19.9936015479409,1.65699999999999,3
644,0.735306250000002,12,3,0.248494956541535,0.102047637401841,-0.052872838237671,0.0231223227025305,33.8111404463493,3,2.08872126525359,0.881999615493482,0.124812111573023,0.418385613504661,1.480291005291,13.5150028344671,-0.123914871504157,-5.56400977366255,8.76127195455248,0.48933,0.43699,0.27793,0.04,0.93325,0.5531,0.269230769230769,3,4.75505018061921,0.546,2,3.528,109.379399999999,31.9720722468549,0.247618977408706,13.9988347425778,0.136082763487954,0.305612209290799,0.0481125224324688,0.876023407859668,5.26897529979944,0.495582269453797,1.68633030990173,0.495582269453797,0.04675,0.01995,0.24523,1.18,17.7968535690582,0.647999999999999,2
178,0.15468489,15,6,0.635790182884423,0.095167927435147,-0.449131917404243,0.494926576462565,26.6468142132456,3,1.77925661566231,0.431380893969495,-0.401997354497354,0.629097078741965,1.34641681363903,12.6851332199546,-0.00881944444444449,-0.401997354497354,3.26435533460116,0.45454,0.44667,0.5,0.06818,1.09905,0.33434,0.53125,1,16.4816925884138,0.671,10,1.64,83.7047999999999,15.9999388276626,0.308032592100985,10.0455155773859,0.380985446291502,0.872584812290412,0.110284561919665,0.614844320251871,4.28263449485915,0.52245488473167,5.04400579308858,0.605116331254724,0.12745,0.05076,0.15,1.48864,16.0219638404466,1.216,4
889,1.69859089,15,3,0.254371230387942,-0.0589144796616989,-0.101388599617697,0.0661916737104617,27.0433677091758,2,1.66013301369158,0.386488648831137,-0.00160262870580329,0.538302862811791,1.3206424792139,10.2197996976568,-0.0589257369614514,-0.00160262870580329,6.71792688326285,0.47083,0.44545,0.38938,0.0625,0.91979,0.28302,0.477272727272727,2,9.54978204817503,1.632,5,3.145,91.0726,15.9969320235902,0.107954411571146,10.9349397876872,0.439977789540334,0.768446660388133,0.205975865237656,0.66524438190101,3.88144222108035,0.450972261589821,1.9958767951625,0.56775426913955,0.06583,0.0588,0.08849,1.3125,24.1830508813789,1.299,4
845,0.242260839999998,9,1,0.171256590786221,-0.0417546876297332,-0.00435332707726462,0.00310561211404931,22.8544099393703,4,1.70908174930971,0.554412089261924,0.310025746409675,0.453161848072562,2.03725623582766,12.2145721529352,0.138472222222222,0.141180555555555,6.28960867984693,0.47778,0.44737,0.34884,0.0,0.71253,0.25341,0.4,4,9.33325826946399,0.197,10,2.251,83.4235,15.9949204272889,0.158791949946927,12.6759144054225,0.477947780494579,1.04229835105543,0.211226782041224,1.10007309332855,4.72929807096732,0.540371354560342,2.95098670949861,0.540371354560342,0.04319,0.02244,0.13289,1.17857,16.8907263558675,0.804999999999999,4
776,1.42945935999999,9,1,0.179619231240913,-0.0431712175845308,0.00697096303786632,-0.00656642199975504,20.4944296380939,5,1.90187820988212,0.59426980788494,0.312607001133787,0.445208333333333,1.90929846938775,12.0259383660871,0.144097222222222,0.130833333333333,5.94165379464285,0.4807,0.44902,0.38321,0.0,0.73839,0.31407,0.457142857142857,3,9.33325826946399,0.197,10,2.138,78.3389,15.994919667055,0.158764150100314,11.7924713441624,0.497876639806088,1.07356501944117,0.232008529557339,1.2931168728364,4.73727425783799,0.498801138510959,3.03009589947089,0.498801138510959,0.05357,0.02412,0.14599,1.25,15.8908191680929,0.716,4
741,0.00519841000000032,18,5,0.644932741899959,-0.0751059936937555,0.101672293647697,-0.0566486523039237,39.2323254789812,5,2.14104072471641,0.395762464275441,0.158383027619668,0.516984166351725,1.64066501542906,10.0673330247411,-0.389195109066695,-0.380654821986442,10.0589466693945,0.47333,0.44737,0.35614,0.04286,1.00515,0.26107,0.515625,1,16.9399306471711,1.089,12,2.543,141.7286,15.9989537753006,0.191753416536945,12.2865041730148,0.42239464615546,0.781402874659408,0.187720828901351,0.953122902008384,5.08579870278406,0.485985958797214,2.46724982017515,0.503825947476161,0.06783,0.02816,0.04024,1.25,37.5487991995049,2.262,6
1972,1.78623224999999,18,6,0.53282659947433,0.0603972907459874,-0.201453440117216,0.160040463903439,41.7745672516956,4,2.80810734598144,0.581694944163248,0.130732066705381,0.50400197887797,1.57433849311329,13.2611882681345,-0.366374952758881,-5.77914216981374,6.23655822334723,0.47849,0.44588,0.33708,0.04839,1.13543,0.4934,0.529411764705882,3,13.7478204221636,1.089,6,0.782,125.560499999999,31.9720725803766,0.278460311449141,12.6842991078133,0.664951613032373,1.21036864713483,0.288925071912711,1.04204593281103,5.59257574839264,0.52926898289547,5.54311204361348,0.53586247981254,0.09537,0.03376,0.08989,1.37903,32.1793156533029,1.763,5
500,4.11724680999999,16,2,0.282031267706101,-0.0706986791523038,0.0155049255534218,-0.0607242222397199,25.410962511401,6,1.67172239789233,0.588247120919325,-0.694453446502057,0.532437287414966,1.24585018266565,13.5058479186491,0.324598765432098,-0.694453446502057,6.91693621008472,0.47056,0.44194,0.43468,0.06818,1.09997,0.40681,0.470588235294117,1,11.3409572545387,1.208,4,2.304,90.2676999999999,18.9984066738715,0.154554799956909,10.7510059826135,0.181443684650605,0.480164490941872,0.0661547183446446,0.691826935045355,4.49908422531802,0.505307159996689,9.26563634394171,0.625468926666167,0.11151,0.04488,0.17893,1.52273,24.1162312424443,1.007,3
1620,9.27324304,12,3,0.345610063234734,-0.00840134966963584,0.03182627905084,-9.20960229344202e-05,30.6833874078993,4,3.05815101453657,0.492759365392528,-0.949120156171922,0.427298398526077,1.76555007792832,10.7549599228538,-0.321057295603426,-0.949120156171922,11.0148448822154,0.47857,0.44,0.32836,0.01786,0.89017,0.74451,0.280701754385964,3,7.09879329341224,1.134,4,2.959,119.897999999999,15.9969343035345,0.283432488028576,12.8823177039619,0.190658425143229,0.44705691582021,0.0746558122233941,1.96255878277691,4.88790740449601,0.448205509575493,2.55470479549844,0.687833850239205,0.04809,0.0331,0.22388,1.14286,25.1580804754463,1.54999999999999,3
700,2.83248899999999,12,3,0.317316749006671,0.078013232234682,-0.0634558441738016,0.0202913844089944,64.5814978979382,4,1.44049347282561,0.414672311952097,-0.317685185185185,0.468399759595196,1.66784639550264,12.1020412362475,-0.027119341563786,-0.317685185185185,5.17384098331076,0.51754,0.4434,0.40678,0.05263,0.89404,0.30065,0.466666666666666,1,11.4475363365907,0.546,6,2.42599999999999,82.1408,78.9185181747088,0.299003670514323,10.7356426449992,0.168957858462184,0.480581898589724,0.0576473536265634,0.789468959359856,3.62766213252396,0.509246740362811,5.44319958847736,0.509246740362811,0.09492,0.02623,0.25424,1.36842,17.6342410912725,0.883,3
1219,1.4073076900000001,16,4,0.66150121518643,0.00708732880641692,0.061036321489797,-0.135767918810128,36.3055700844432,2,1.41611607783528,0.300349190096869,-0.399641072478374,0.546024581128747,1.63465101441069,12.4726546799594,-0.0211887388104923,-1.72957719490402,4.55539328313203,0.47564,0.44444,0.32345,0.03846,1.013,0.17253,0.536585365853658,4,8.58563394565349,0.197,5,2.669,103.6206,31.9731987987045,0.301223116817919,11.6079756343165,0.377033724992808,0.569929966507278,0.127802673838311,0.664319997141481,3.55124721384255,0.413538020337713,-1.72957719490402,0.413538020337713,0.09271,0.02127,0.06739,1.43269,15.8459672554661,1.605,4
988,1.58105476,12,0,0.293190890437199,0.253586200945709,-0.273918896568547,0.241339281710815,25.7999015063824,1,1.63299316185545,0.0,0.660201667086587,0.44792380879502,1.96416099773242,3.38590608465608,0.0465474615772232,0.543154889008965,9.80800383415816,0.47917,0.43714,0.26087,0.0625,0.77354,0.38916,0.264150943396226,5,3.63291310225116,0.585,2,2.57899999999999,101.1905,14.0071220510812,0.203821341285089,9.50807250227193,0.170103454359942,0.216506350946109,0.0465087716847198,1.11344715599906,2.15048245416061,0.298000204711514,3.30848607961703,0.333555760267069,0.03474,0.0537,0.17391,1.1875,12.2950873166651,1.773,2
