,ALogp2,naAromAtom,nO,ATSc1,ATSc3,ATSc4,ATSc5,ATSm1,C3SP2,SC-3,SC-5,minwHBa,minHaaCH,minaaCH,maxHBa,hmin,gmin,LipoaffinityIndex,ETA_AlphaP,ETA_Epsilon_3,ETA_Shape_Y,ETA_BetaP_ns_d,ETA_EtaP_F,ETA_Eta_B,FMF,nHBAcc,MDEC-33,MLFER_A,nTRing,XLogP,ALogP,AMR,BCUTc-1l,CrippenLogP,SwHBa,SaasC,minHBd,minHBa,minaasC,maxHBd,maxaaCH,maxaasC,ETA_dEpsilon_B,ETA_dEpsilon_D,ETA_BetaP,ETA_EtaP_B_RC,MDEC-22,MDEC-23,MLFER_BH,MLFER_S
592,2.67159025,21,1,0.17936690706349,0.0153997854548542,-0.00927826987217738,-0.0231364614320374,23.4944296380939,1,1.17195177268183,0.282360161368812,0.25873330813807,0.477031680440771,1.69333333333333,9.52891779706985,0.00134105725623578,0.25873330813807,8.89542384275396,0.48333,0.44667,0.31975,0.02273,1.06359,0.08754,0.583333333333333,2,5.49321597883334,0.546,5,2.967,1.6345,99.9345,-0.360461825445863,5.65167,30.5737092815393,3.19356465734442,0.57278431540201,2.11518518518518,0.25873330813807,0.57278431540201,2.0571730914588,1.0618287037037,0.09948,0.02049,1.61364,0.01962,18.7182962645624,23.0982612168583,1.926,2.80699999999999
1781,0.81126049,12,3,0.176950702653994,-0.061057815701508,0.028869637539478,0.00785076628299602,26.3234071066228,4,1.94831166089708,0.818872021335497,-0.072146846392878,0.398103387188208,1.69032123960695,10.136324063576,0.124264455782312,-0.238194444444444,8.87261768581506,0.47917,0.43714,0.30435,0.0625,0.82532,0.56264,0.25,0,6.52658510230626,1.381,2,5.867,0.9007,102.8238,-0.360642867464523,5.36364,13.2955851599899,3.86200018896447,0.417973434744267,9.89136553078021,-0.072146846392878,0.460285730032753,2.0415589569161,1.14443499622071,0.04291,0.05509,1.11458,0.03061,11.4000814489969,19.3601649162952,0.848,1.846
927,1.20824063999999,12,2,0.191841615025447,-0.0286056899767947,-0.030589673479873,0.0898159853860532,23.9089183723583,2,1.58422384457617,0.219416096821287,0.319183732249659,0.43724749622071,1.7707362265894,9.81477651697348,-0.140970096371882,0.319183732249659,8.16768840901065,0.4803,0.44667,0.36909,0.04545,0.77095,0.22738,0.465116279069767,1,5.78924207688954,1.089,5,2.334,1.09919999999999,93.5962999999999,-0.361371718289459,4.02469,17.7921996902908,4.44849451686347,0.495248057843431,2.43823790627362,0.319183732249659,0.555366508766806,2.05271526203073,1.308125,0.05446,0.04066,1.21591,0.02597,16.3099483563403,25.8891862847471,1.07,1.955
1033,1.18788200999999,6,2,0.208334891396223,-0.0753891550080918,0.0234123440720344,0.0106496686278114,31.2618879789306,2,2.06106084067953,0.9389409502925,0.508528198573668,0.349326739697936,2.02771313618039,12.54261164304,0.0515406903502141,-0.0424707892416225,7.79874321358425,0.49459,0.44667,0.36761,0.04545,0.55145,0.41019,0.4,1,10.0344968848112,0.436,10,3.8,1.08989999999999,88.8015,-0.358668458091894,5.09479,9.3879297566363,4.53933119261079,0.432028536238492,0.705640879722945,0.508528198573668,0.432028536238492,2.28976700505305,1.50536029226505,0.02881,0.02178,0.98864,0.03428,10.3023456778238,24.1026384114358,0.712,1.522
97,8.08549225,18,1,0.13706079586253,-0.0140836562824838,0.0311292898382755,0.00585329539565774,24.1344493368174,3,1.17195177268183,0.282360161368812,0.350669249181154,0.432621527777777,1.7949074074074,9.81438359449993,-0.126601473922902,0.183287037037036,10.1208037503975,0.48841,0.44603,0.30267,0.02174,0.95854,0.08754,0.523809523809523,1,6.16360562915088,0.546,5,2.817,2.8435,105.6002,-0.360457414875583,5.08418,32.3250445517585,5.39067680776014,0.50012593955167,2.45308956916099,0.350669249181154,0.50012593955167,2.18309901738473,1.28157690854119,0.07405,0.01878,1.41304,0.01876,25.1898330292925,26.7906153490083,0.853,2.01
510,3.36282244,16,2,0.109860145622496,-0.0177741980441083,-0.00170658410917797,-4.28192992686315e-05,19.5489380710818,4,1.16046015847828,0.247599759942248,0.26128112664819,0.489259259259259,1.6686468568909,9.73599710254472,0.291666666666666,0.26128112664819,6.67392054117716,0.48148,0.444,0.34615,0.05556,0.96052,0.17685,0.533333333333333,0,5.07104025763161,1.089,4,2.577,1.8338,80.8794,-0.361134662232262,4.33699,22.9853314890643,2.66026166330729,0.529612859032501,9.27867140839092,0.26128112664819,0.607483389476084,2.0292006802721,1.06305555555555,0.10126,0.04852,1.52778,0.02416,13.117684746503,21.3294819370755,0.871,1.95699999999999
58,7.66957636,18,2,0.109984020137801,-0.0183771318894432,-0.00139733887155159,-1.87505312291444e-05,23.5489380710818,4,1.25089051124284,0.136082763487954,0.243997438481565,0.462396694214876,1.6751774691358,9.48262433524067,0.2734375,0.243997438481565,8.42865968097278,0.48485,0.44194,0.28125,0.04545,1.03908,0.19369,0.526315789473684,0,4.69128077516709,1.089,3,4.176,2.7694,101.5166,-0.361398870385983,4.76568,31.0347513295186,3.59756498278323,0.569746120957565,9.48262433524067,0.243997438481565,0.569746120957565,2.04248456790123,1.09597222222222,0.09377,0.03914,1.5,0.02053,22.8267377320599,25.750926078511,0.839,2.077
340,0.210130559999999,15,3,0.405972715006992,-0.0810604088564508,-0.0323915638011365,-0.0718951571806022,24.1854315469419,3,1.56282908554046,0.386082763487954,-0.758046291047283,0.622289540816326,1.13784863945578,13.3459133807844,-0.0240277777777779,-0.758046291047283,4.76513776998299,0.45929,0.44286,0.43546,0.075,1.09603,0.33433,0.535714285714285,1,9.22623593081685,1.208,4,1.362,0.458399999999999,78.3818,-0.360680200066939,3.63639,10.7531912425464,-0.267411107961702,0.591487859032501,5.54407218442932,-0.758046291047283,0.655237859032501,1.59892290249433,0.430444066515495,0.14065,0.0537,1.6,0.02962,5.61970823546061,19.5342850558429,1.036,2.34
1264,0.0384160000000003,17,4,0.596512105243512,-0.0833618570763884,0.0837075429075181,-0.0970835876279614,30.1778170459932,2,1.76695323077239,0.365450890140006,-0.411430985974636,0.503833640499943,1.57576223544973,12.5130715125556,0.0888154213430499,-0.411430985974636,6.55996791739949,0.46282,0.44054,0.37396,0.07692,1.10344,0.40248,0.422222222222222,4,9.42908206554664,0.649,3,2.896,-0.196,106.109499999999,-0.359930019755545,3.61999,15.4879011934824,3.92982115275759,0.483492292091349,2.75204756130847,0.120438091316518,0.557408194759385,1.87177375933283,0.93875162037902,0.08148,0.05836,1.42308,0.0254,4.32620038819416,16.7708626685223,1.47799999999999,2.99
6,2.29674025,18,3,0.357212025456556,-0.0954161248682095,0.145315996113048,-0.0482178157780715,36.6833874078993,6,2.412344881706,0.511485683458724,0.27093278751139,0.42627873834719,1.75070590524177,10.125100468253,-0.265019681196629,-0.171861705138896,12.6138141871152,0.48235,0.44783,0.29878,0.04412,0.94883,0.30994,0.492307692307692,1,9.80987354369903,1.089,8,4.28,1.5155,142.3273,-0.361388837203604,5.63228,30.9116046261775,7.64991107979093,0.445363515088326,2.50541908754394,0.27093278751139,0.500353725253939,2.22932355967078,1.35554061278628,0.059,0.02663,1.24265,0.02429,33.4197338778589,37.8037194278054,1.707,2.809
763,1.96196048999999,6,2,0.20090417751473,-0.0671078357420246,0.0320577442874639,-0.00198245763961182,62.8070288623972,3,1.72559135692861,0.443300978150812,0.34152021919879,0.447662037037037,1.75210359452422,12.0227968316956,0.123328189300411,0.052238271080037,4.72668214187295,0.52778,0.444,0.31579,0.02778,0.57227,0.34272,0.393939393939393,1,6.63197570786509,0.546,6,2.407,1.40069999999999,79.0864,-0.360726796289703,3.86478,11.3703004010246,2.81339521919879,0.521119063366087,9.63609997008062,0.34152021919879,0.521119063366087,2.00914351851851,1.23918981481481,0.05203,0.02573,1.11111,0.03337,7.01658297152714,16.2662857856662,0.777999999999999,1.807
444,0.983667239999999,12,4,0.31040563932615,0.0022645831069842,-0.0791787875223733,-0.0495613371403004,66.3559669334791,4,1.72292436142173,0.450501406711759,-0.182856670445956,0.552048020597127,1.25504115226337,12.4917833522297,0.194389290438397,-0.213086275405223,2.69243169754398,0.50833,0.44286,0.44262,0.075,0.96105,0.42798,0.517241379310344,1,14.2762149204551,2.197,4,1.536,0.991799999999999,85.0465,-0.361345994420845,2.93968,11.970243239271,1.60559639287814,0.496158588435374,9.32591460117997,-0.118137335180985,0.601239606953892,1.68507747543461,0.725476662887377,0.12499,0.07261,1.425,0.0343,4.35397923304878,17.8019280404997,1.346,2.72
479,4.85100625,16,2,0.135443910711515,-0.0178690983852342,0.00460870115987092,-0.028003664933233,28.2618879789306,4,1.44913529307309,0.247599759942248,0.2798380479883,0.455618193779569,1.69954921474762,9.56195295030402,0.223045910493827,0.2798380479883,6.88649850854386,0.49373,0.4434,0.3731,0.07895,0.98262,0.28301,0.533333333333333,0,6.93568258292455,1.089,4,2.521,2.2025,85.5955999999999,-0.361388190337861,4.99039,23.3846060916374,4.11631016627138,0.555211279757711,0.72502465480934,0.2798380479883,0.594832878883186,2.16412523445592,1.28531635802469,0.11384,0.04922,1.51316,0.02847,10.3872478966774,22.1745872916752,0.836999999999999,2.09
782,1.44456361,9,1,0.202496696042565,-0.0802616386064036,0.0343853807161704,-0.00346806449982566,63.7525204294093,4,1.90187820988212,0.59426980788494,0.416516466154363,0.443356481481481,1.9283838813303,12.0843874401612,0.138953189300411,0.0728397161333671,5.22837032520261,0.52456,0.44902,0.35117,0.0,0.65014,0.31407,0.5,3,9.33325826946399,0.197,10,2.288,1.2019,81.5911,-0.292581576390344,3.16348,14.2837034150079,2.720625,0.49807775888133,3.04470816798941,1.32414351851851,0.49807775888133,2.18872685185185,1.39648148148148,0.06334,0.0243,1.25,0.03464,4.62200870304926,15.8908191680929,0.698,1.948
1876,0.871048890000002,6,3,0.325697894627628,0.0879387442413124,-0.024286586236051,0.0364631115593977,18.3234071066228,3,1.06622353758308,0.390016657173666,-0.319768518518518,0.542519486961451,1.64941704459561,11.631384164777,0.0631944444444443,-0.319768518518518,4.9938182676287,0.46875,0.43333,0.33333,0.03125,0.68886,0.35628,0.176470588235294,2,5.08567526475976,0.384,1,2.301,0.933300000000001,62.631,-0.359919943841169,2.79883,5.11693066578483,2.13786509511212,0.535116898994063,5.09777588813303,0.240840918157386,0.535116898994063,1.64941704459561,0.696705115688251,0.03838,0.03199,1.0625,0.02764,3.34162530979134,7.9147990802234,0.76,1.234
1118,0.000506250000000023,15,6,0.910018545822466,0.141505655423233,-0.0273723621929444,-0.0439457307011906,79.624865607114,3,2.18111595663928,0.645202773802935,-0.679824199568585,0.522738434935161,1.61847894930916,12.5786014660493,-0.0523683245679307,-0.679824199568585,5.53299170356746,0.48817,0.44253,0.38987,0.03226,1.12289,0.51299,0.479166666666666,7,12.9441944135991,-0.088,6,1.97599999999999,0.0225000000000005,119.6922,-0.313748338090057,3.89128,13.8417708277619,2.15429825212317,0.468587070630721,1.1549841991689,-0.0603207298887311,0.468587070630721,1.93781301030347,1.16975848436204,0.08405,0.01801,1.3629,0.02764,8.90561243713175,22.7207908530626,1.718,3.40299999999999
1595,11.9308068099999,18,3,0.492679137963558,-0.021840573480751,0.130732927030157,-0.0875930646913509,33.6833874078993,5,2.02830607223257,0.271486185886007,-0.325150731900128,0.453303281152931,1.82711834251606,11.2447919264956,-0.127886193309364,-0.325150731900128,12.4987538170469,0.48064,0.43933,0.2953,0.03226,1.06271,0.4785,0.333333333333333,2,8.19339572806353,0.003,3,4.933,3.45409999999999,138.294,-0.34424698572144,5.97437,32.8358380985152,4.70655252987049,0.0,2.09515349300773,0.539448380729461,0.0,2.1123932506887,1.16006668112097,0.06292,0.0,1.30645,0.02376,22.2893222477648,30.2019214142315,1.445,2.273
1015,4.27910595999999,18,2,0.516867198907599,-0.110595430923114,0.0914565430663505,0.0202156540949445,37.9130066504436,5,1.8688751977405,0.282360161368812,-0.333256973680438,0.50989949452003,1.42933610276649,13.9468626208297,-0.178536771094265,-0.333256973680438,13.5370494651733,0.47388,0.44505,0.31334,0.04545,1.01239,0.24422,0.516666666666666,1,10.9580107418896,0.003,6,3.522,2.06859999999999,135.9687,-0.345250432052518,5.55048,24.655228211178,3.48287709621814,0.0,2.42633181046649,-0.333256973680438,0.0,2.03025951121189,0.985718589905098,0.07234,0.0,1.26515,0.02043,30.455946246847,37.2276361676102,1.352,2.391
376,3.59999999998155e-07,15,3,0.303859414048146,0.0254906057609029,-0.0287837802510959,-0.00793607016467922,23.6833874078993,2,1.38009969934424,0.219416096821287,0.20475961211441,0.547361111111111,1.59689145565633,9.81190791131267,-0.101797052154195,0.20475961211441,6.35322201964901,0.47143,0.44237,0.35354,0.04762,0.89889,0.24501,0.394736842105263,1,7.2492927710586,1.089,4,2.937,0.000599999999998462,85.4739,-0.361356854467268,5.07278,14.1156443070417,2.67866453673858,0.522676917989418,5.87329554043839,0.20475961211441,0.608065873647479,1.75557547556059,0.976276245065927,0.07446,0.04596,1.38095,0.02395,8.6601164400342,18.9816719933249,1.032,2.093
1500,11.35353025,18,3,0.253525386260516,0.000804448626619798,-0.00337851694136622,-0.00172233512424704,30.3234071066228,6,1.64824144488967,0.224513414017739,-0.966572702097176,0.445787037037037,1.69203722834404,10.7306658127498,0.192528344671201,-0.966572702097176,10.3193209279424,0.48214,0.44,0.2963,0.01786,1.0958,0.33433,0.4,2,7.84347706974032,1.134,3,5.973,3.3695,125.284199999999,-0.360503258953268,5.61867,33.6276505453469,4.27602277293239,0.527206401886045,8.8047542839335,0.231495692969705,0.700035101630849,2.10040914192429,1.15548570724075,0.0825,0.03214,1.38393,0.02115,26.5677490854815,34.0104770922261,0.883,2.212
1347,0.422240040000002,15,4,0.583599083903759,-0.259202142844614,0.121340172611664,0.174537186444423,40.0255306869961,2,2.2047912124301,0.476156115907934,-0.364961787184008,0.619333678011302,1.16197861254783,12.6466674277735,-0.0565283814142942,-1.59668882865939,4.46336159522336,0.47126,0.44321,0.38781,0.01724,1.06324,0.47417,0.478260869565217,5,9.25106089010906,-0.088,5,2.192,0.649800000000002,108.567899999999,-0.307846137652597,2.91888,12.2724429136266,4.66719700142746,0.429489423281811,-1.59668882865939,-0.106375259299557,0.429489423281811,1.64398644179894,1.45926888833766,0.07104,0.01946,1.44828,0.02821,6.6696953077101,18.9716399760297,0.814,2.912
1356,0.0135024400000002,9,3,0.658549976325186,0.00518968950379873,-0.0135968727627646,0.152297231000726,70.0214191030441,0,1.55016081805353,0.393634553260966,-0.217000014141969,0.593700738878859,1.70231673070462,12.6651234961577,0.0635206233294255,-0.235971434870245,4.47079094411052,0.4971,0.44154,0.33236,0.02174,0.83139,0.33433,0.4,7,4.12051554698406,0.003,4,1.18899999999999,0.116200000000001,86.564,-0.315756084828474,2.54618,7.37724594208131,1.58621390301581,0.0,1.69488721182917,0.380244840220038,0.0,1.93400412923816,1.20596906279577,0.04293,0.0,1.21739,0.02575,6.48098948935217,13.5739609320057,2.26,2.792
1458,1.15175823999999,12,2,0.111165469433072,-0.00730810231264899,-0.0120864135601069,0.019152638059426,23.5489380710818,4,1.7558615711672,0.713373161026255,0.35795936738893,0.389741709183673,1.81378149407911,9.84404042789955,0.113431122448979,0.00909722222222231,9.19729487880028,0.48485,0.44194,0.28125,0.04545,0.76527,0.38753,0.391304347826087,0,4.50854012042529,1.089,3,4.821,1.07319999999999,92.3325,-0.361128577312354,5.02194,17.156689919795,5.14284197320903,0.472631409045099,9.84404042789955,0.35795936738893,0.472631409045099,2.12782123960695,1.28480536659108,0.04648,0.03914,1.15909,0.02934,17.1132299482584,19.9414887264218,0.801999999999999,1.598
1003,2.33508961,12,0,0.242783290475284,0.193222514780292,-0.15462936584758,0.0840504947879664,25.4399212051059,1,1.63299316185545,0.0,0.722701667086587,0.41667380879502,2.05165411805473,3.41959719072814,-0.00890873015873017,0.563563052274271,10.6411484807945,0.48333,0.43714,0.25862,0.04167,0.72061,0.38916,0.259259259259259,4,3.63291310225116,0.391,2,3.62099999999999,1.5281,103.7824,-0.272642777135946,5.20798,16.6678831302442,4.04573365457294,0.278000204711514,3.34848607961703,0.722701667086587,0.313555760267069,2.16372889896699,1.33749207399009,0.03241,0.0359,1.14583,0.02338,11.8426491478785,14.2198736895306,1.43499999999999,2.075
1115,0.0365192099999997,13,1,0.486906033084215,-0.0105024809661022,-0.172159186081718,0.296956564267045,26.5743705419233,1,1.30242228536791,0.361111111111111,-0.128139277315864,0.516105377431811,1.87163509385235,11.9113929043839,0.00377586451247169,-0.128139277315864,6.73885161184072,0.47222,0.44118,0.34412,0.02083,0.98671,0.22464,0.302325581395348,6,8.46980137202062,-0.088,6,1.654,-0.191099999999999,91.9396999999999,-0.280327289946193,4.48137,13.2120593978332,0.878946523053665,0.445251558956916,1.90712962962962,0.376070483749054,0.445251558956916,1.90986533656672,0.502876039304611,0.05426,0.02061,1.40625,0.02011,8.07335424127527,16.8427409737946,1.42499999999999,3.01
416,0.0560742399999997,15,4,0.235377131323817,-0.0506255166309239,-0.0177511080941714,-0.0332913294173948,23.8178367447167,3,1.31893189298682,0.247193874599065,0.0500878684807264,0.608641581632653,1.45434413580246,9.4911220553036,0.186466836734693,0.0500878684807264,3.86214804127824,0.45667,0.44286,0.38321,0.05,1.04706,0.22817,0.5,0,7.76200963023617,1.089,4,1.402,0.236799999999999,78.841,-0.361342582301484,3.05918,13.4585956265222,1.81283331233728,0.59444137377173,5.16815145502645,0.0500878684807264,0.799621362433862,1.68375566893424,0.643555366591081,0.11959,0.07739,1.5125,0.02431,5.82056877706956,17.7794541575294,1.55599999999999,2.55
548,2.83619281,22,3,0.557087627602296,-0.194695742985975,0.314228229879634,-0.0672114251656106,42.1711207476258,3,1.85923916550815,0.370790811898598,0.385618025011685,0.445792998737593,1.82473795274393,9.99948617093332,-0.16957458591793,-1.39469918005235,12.0518409274103,0.48889,0.44831,0.32851,0.0303,1.00375,0.15491,0.542372881355932,3,11.329506264534,0.546,12,2.546,1.6841,147.5828,-0.378187159727584,5.57458,34.1884915727287,2.5741806095261,0.477442366341263,-1.39469918005235,0.385618025011685,0.477442366341263,2.26336691872124,1.26561688788871,0.07109,0.01477,1.35606,0.02033,26.2215199455196,31.7415586806324,2.243,3.061
1632,1.07453956,21,4,0.460906173717337,-0.0977188073666495,0.0850369986943179,0.00506106482882497,48.5856094818902,4,1.85720114223845,0.387179680588153,-0.0151898133203405,0.508790958071838,1.6506408569471,13.7430514381454,-0.172893241562277,-1.78134753312461,13.3195324927348,0.48889,0.44054,0.26224,0.03846,0.95954,0.35118,0.282051282051282,2,13.7491813252662,1.021,5,6.381,-1.0366,160.8864,-0.36137989433661,7.73926999999999,26.4632518665692,4.6211811594699,0.215071659372263,-1.78134753312461,0.203604296252629,0.52070387677034,1.87596724058697,1.10508700754746,0.05058,0.03541,1.19872,0.01783,0.0,32.6284987816083,2.018,3.054
1335,0.15139881,16,5,0.798842907887352,-0.0487101533020646,-0.0223567333187845,-0.0626088615367291,40.8072998271491,2,1.79391330711898,0.404991522852657,-0.801683979661823,0.551889820348554,1.29357436674949,14.2572292300809,0.039953506865709,-0.801683979661823,5.88570087317326,0.46173,0.44026,0.36096,0.03704,1.11108,0.44482,0.536585365853658,4,11.2178118528507,0.216,3,1.676,0.3891,100.7937,-0.32066345079546,2.86721,9.62321958968385,1.3598331377866,0.524573938467336,0.353038616907447,-0.492863371479061,0.524573938467336,1.76677052587157,0.754821813706124,0.10119,0.0228,1.39815,0.02603,5.29823955786211,14.1178208851694,1.332,2.803
19,0.413834889999997,17,3,0.475488542311616,-0.141998934158351,0.16330121625737,-0.0473156815449559,45.9388934847993,1,1.63575561870125,0.274971652376843,0.366117552775521,0.338431887626482,1.74767247427679,9.95529736021541,-0.402476949580679,-1.38634939748052,10.3327664912577,0.50215,0.44588,0.28266,0.03226,0.83103,0.1549,0.517241379310344,1,9.23822716169456,0.546,6,3.358,0.643299999999998,135.589299999999,-0.360524920354824,4.91928,27.9101223797212,6.57387428039842,0.481991887176191,-1.38634939748052,0.366117552775521,0.481991887176191,2.44510688785704,1.69728994429394,0.05828,0.01576,1.20968,0.01887,23.3938336362569,26.1030647521474,1.86599999999999,2.503
396,1.04305368999999,20,3,0.315203744450677,0.0226497293139772,-0.0452926907859229,0.0021329515692474,30.8111404463493,2,1.5161824628322,0.274971652376843,0.201533446712018,0.402014833711262,1.5998039785187,9.94894347862601,-0.115578703703703,-1.13238967244268,5.2640697472149,0.48788,0.44667,0.37267,0.04545,1.05252,0.21054,0.606060606060606,1,9.48780080746098,1.089,5,2.074,1.02129999999999,95.8866999999999,-0.361351392254505,5.50708,21.8615764033538,3.94629302672502,0.513149276685983,-1.13238967244268,0.201533446712018,0.605588099220404,2.27096579977261,1.30491307634164,0.12123,0.04457,1.59091,0.02521,8.15202946330263,20.5430863315034,1.139,2.459
1532,9.55304463999999,21,3,0.921871081683715,0.235758466387123,-0.15812650683287,-0.0385920858414192,45.4115245666228,3,3.87780734109949,1.22028009635559,-0.9405622218023,0.513201726285517,0.866774115830129,13.8934331695641,-0.277863559775762,-4.57731934986505,11.3317350167372,0.45397,0.444,0.33042,0.01389,1.29068,0.83289,0.509090909090909,6,10.6868179423125,0.416,6,3.423,3.09079999999999,133.212,-0.278794762953429,4.85668,15.3006579003687,-0.317125906925082,0.447545492351363,0.921138983371126,-0.896795211529158,0.447545492351363,1.77918596112045,0.644788819185464,0.10437,0.01678,1.34028,0.03508,14.5334960297303,27.0493840824605,1.209,2.316
774,1.38391695999999,6,2,0.178977744962426,-0.0392189593685468,0.0119705784519384,-0.00384003484412994,17.5489380710818,3,1.80053668730327,0.341746135941991,0.23,0.466458333333333,1.69890400604686,11.4988810153691,0.171875,0.101226851851851,4.65601363945578,0.47917,0.44545,0.32609,0.03125,0.69378,0.33089,0.433333333333333,1,4.13085192089075,0.546,6,1.507,1.17639999999999,66.6287,-0.360722214825976,2.75208,11.2763170823885,2.62937358276643,0.553092442995716,9.47948089884101,0.312892101284958,0.553092442995716,1.93090277777777,1.16986111111111,0.05567,0.02917,1.1875,0.03681,7.05187480143652,15.068886166397,0.8,1.595
1320,0.984460839999998,14,3,0.848920315211823,0.0388987187947756,-0.152648861740975,0.329519224699487,29.9094804275802,1,2.4611604181749,0.692335402335124,-1.07032123960695,0.638844521604938,0.805448790627362,13.1963267668178,0.176458530171327,-4.67862870842781,6.37999011436287,0.43441,0.44194,0.35576,0.0,1.13123,0.50001,0.466666666666666,5,6.33248632199282,0.003,4,1.658,0.992199999999999,73.0113,-0.316179073711149,3.33547999999999,3.84891353300579,-1.15189531368102,0.0,4.52181594860166,-1.07032123960695,0.0,1.51991748551272,0.143533163265306,0.13036,0.0,1.39773,0.03445,3.12415192076471,9.45750168619928,1.267,1.938
1798,7.04849400999999,21,4,0.445635990012928,-0.0417716627293546,0.0306335521846202,0.0237650242530743,40.7276733196564,4,2.34054683113135,0.330933093275581,-1.00165729730134,0.539689520326539,1.46164532057618,13.6396147638404,-0.307010778848576,-1.74089730263286,9.0080105031712,0.48175,0.44286,0.38056,0.05,1.15993,0.51218,0.468085106382978,2,13.5283405857273,1.134,5,3.109,2.65489999999999,129.727199999999,-0.360480719095001,6.44379,26.0531409829732,5.0750132377769,0.497717913882946,-1.74089730263286,-0.2703389986647,0.7168635173598,1.86854185797367,1.13236070724075,0.11158,0.03427,1.45,0.02854,13.5909091670979,31.2256032017136,1.18,2.63
1402,0.176568039999998,12,4,0.838455822828491,0.101320535437651,0.0483785647765033,-0.242914963577279,52.3785002935684,1,2.22469527209162,0.605919063737016,-0.057845979852237,0.420735598234834,1.71833895057766,13.1659977469616,-0.0748909662908424,-0.057845979852237,8.57045976827495,0.48473,0.44167,0.34585,0.04412,1.00962,0.50865,0.426229508196721,6,7.17392904439887,0.104,5,2.489,0.420199999999998,141.5864,-0.346954949356001,4.13428,18.3275052060878,5.08003092378389,0.351137938097963,0.854377456847605,0.526705442304773,0.351137938097963,2.26118818265113,1.40796551257968,0.05179,0.01615,1.20588,0.02508,15.7593318858141,20.9298983446867,2.777,4.419
1812,4.76112399999999,21,5,0.436205697670504,-0.0284857119632609,0.00914326775391523,0.0212662007760648,40.0000982161547,4,2.33367325574479,0.365045004796823,-0.990654298468671,0.520158270326539,1.66761206922684,10.7421865425671,-0.349545501070798,-1.68516978940534,7.62065760278488,0.48333,0.44286,0.37931,0.05,1.158,0.51218,0.458333333333333,2,13.4591585160686,1.67699999999999,5,2.701,2.18199999999999,131.204899999999,-0.361379876199542,5.54788,27.7255016068596,5.83260757588135,0.495931361490333,-1.68516978940534,0.21423919063571,0.704387433176127,1.89323321599836,1.17578663316668,0.10542,0.04879,1.45,0.02854,13.2187296904283,31.7298478188254,1.487,2.877
790,2.72811289,9,1,0.450366259946754,0.0328876449672992,-0.151427809825439,0.113617094090321,28.0005620552218,5,3.17167856880163,0.787125782957998,-0.955699168556311,0.549375,1.64335459183673,13.4506127173091,0.246050957420005,-4.61005952380952,8.04434166879251,0.45411,0.44667,0.35033,0.0,0.90111,0.60274,0.457142857142857,3,9.33325826946399,0.197,10,2.837,1.6517,79.2714,-0.293771908479134,3.37338,6.54490339191232,1.41386574074074,0.535838175547997,2.83811094576719,0.552569444444444,0.535838175547997,1.72914965986394,0.861296296296296,0.08012,0.02709,1.18182,0.04303,4.62200870304926,15.8908191680929,0.595999999999999,1.582
329,1.16251524,15,3,0.260346500684389,-0.0495783138825041,0.0167251692447259,-0.0465114474944791,28.0363570144716,2,1.44913529307309,0.247599759942248,0.233713324950465,0.549862803917863,1.62812988158226,9.57874401612496,-0.0707098765432099,0.233713324950465,5.08085846375187,0.48413,0.444,0.40164,0.08333,0.97392,0.28301,0.555555555555555,0,7.2492927710586,1.208,4,2.182,1.0782,77.9917,-0.361354797630997,4.50948,17.2146038200373,3.22760581816174,0.565500204711514,0.624361074562426,0.233713324950465,0.618740945452255,1.90954018644494,1.06175464012765,0.12882,0.05659,1.54167,0.03006,6.20466093267842,17.3407696487078,0.85,1.952
1862,0.199809,18,5,0.733119157999406,-0.0278013505739944,-0.0793458766965356,0.184527718725594,40.7343696180238,3,2.14203493670128,0.303080834149578,-0.650579299273799,0.585599104904434,1.27340964872806,13.5047044264506,-0.28525632861807,-0.650579299273799,11.059138676492,0.46721,0.44433,0.33023,0.05714,1.08966,0.35038,0.524590163934426,2,13.0045712231593,0.546,6,3.298,0.447,138.581299999999,-0.360476780079184,6.20616,18.9140605431818,1.93191941440287,0.53975281822446,2.41848257998014,-0.414635994691288,0.53975281822446,1.82196900440361,0.731919832862744,0.07831,0.01536,1.3,0.0223,25.2236138106008,32.4813846686539,1.94399999999999,3.654
1155,7.50979216,24,0,0.23580031814912,-0.0534191258446732,0.0610692872491384,-0.0592878943066721,32.9276545448324,3,1.49967285521329,0.383276638087019,0.83165149701856,0.486756542894935,2.00472005906484,0.0,0.00549204249601076,-1.53918747900394,7.92595017425639,0.49333,0.44925,0.35676,0.0,1.05907,0.12123,0.631578947368421,5,9.3824132035271,0.003,7,3.364,2.7404,108.7404,-0.252583882970506,5.81358,29.1714529600356,5.33311457311727,0.0,-1.53918747900394,0.83165149701856,0.0,2.15366307634164,1.21646400226757,0.10376,0.0,1.61,0.02205,9.7722734821584,18.7223118372118,1.58,2.775
